Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
24-01-20,18.98999977,74.25,16.32999992,50.79999924,31.22727203,13.10000038,19.54000092,29.59000015,33.83000183,18.73999977,74.25,19.81999969,7,11.67000008,7.499000072,20.14249992,14.90999985,33.34000015,18.54999924,0.219999999,12.89999962,39.57058334,13.35000038,34.24000168,29.29999924,28.95000076,24.89999962,36.68999863,60.16999817,14.03750038,21.64999962,0.959999979,31.11000061,29.29999924,10.10000038,9.100000381,24.32999992,43.86999893,27.53000069,10.81999969,53.79999924,2.814424038,15,16.31999969
27-01-20,18.54999924,72.12999725,15.88333321,50.29999924,30.50909042,12.02999973,18.75499916,28.64999962,31.78000069,18.44000053,72.12999725,19.42000008,7,11.27999973,7.361999989,19.70249939,13.75,32.20000076,18.13999939,0.219999999,12.24600029,38.72039795,13.06000042,33.5,27.29999924,28.21999931,24.26000023,35.83000183,58.88000107,13.44999981,20.17000008,0.980000019,29.79999924,28.03000069,9.75,8.956000328,23.89999962,40.93000031,26.45000076,10.05000019,50.50999832,2.511073112,13.89999962,15.71000004
28-01-20,18.79999924,75.05000305,16.36000061,50.70999908,30.54545403,12.14999962,18.80500031,29,31.36000061,18.79999924,75.05000305,19.45000076,7.25,11.69999981,7.534999847,20.08749962,13.64000034,33.08000183,18.20000076,0.219999999,12.5,40.94751358,13.10999966,33.49000168,28.19000053,28.46999931,24.79999924,35.41999817,59.66999817,14.24750042,20.11000061,0.959999979,30.5,28.79999924,9.390000343,9.520000458,23.89999962,41.65000153,26.95000076,10.03999996,51.20000076,2.578484058,14.64000034,16
29-01-20,18.29999924,75.44000244,16.20000076,49.45999908,30.10909081,11.93000031,18.85250092,28.64999962,31.10000038,18.95999908,75.44000244,19,6.960000038,11.69999981,7.459000111,19.99749947,13.35999966,32.74000168,18.18000031,0.219999999,12.26000023,40.66103745,12.97000027,32.97000122,27.38999939,28.39999962,24.75,34.81999969,60,14.32250023,21.04999924,0.99000001,30.36000061,28.85000038,8.979999542,9.152000427,23.64999962,41.02000046,26.11000061,9.880000114,50.75,2.477366924,14.44999981,16.12000084
30-01-20,18.34000015,74,16.26666641,49.79999924,30.40909004,11.42000008,18.46750069,28.96999931,30.60000038,18.76000023,74,18.79999924,7.090000153,11.48999977,7.34100008,20.17000008,13.40999985,32.47000122,18.10000038,0.209999993,12.02200031,40.81813812,13.07999992,33.45000076,26.95000076,27.70999908,24.53000069,34.41999817,59.20000076,14.125,21.18000031,0.980000019,30.98999977,28.94000053,8.5,9.460000038,23.21999931,40.50999832,25.95999908,9.770000458,51.5,2.595336914,14.64999962,16.17000008
31-01-20,17.85000038,71.19999695,16.06666565,48.54000092,29.89999962,11.93000031,18.56749916,28.79999924,30.54999924,18.39999962,71.19999695,18.23999977,7.070000172,11.61999989,7.342000008,19.92499924,12.89999962,31.79999924,18.13999939,0.209999993,12.01399994,41.42805099,12.85999966,32.81999969,27.57999992,27.54999924,23.61000061,34.11999893,57.45000076,13.94999981,20.87000084,0.980000019,30.35000038,28.45000076,7.460000038,9.586000443,23.20000076,39.66999817,25.26000023,9.630000114,50.27000046,2.452088118,14,15.61999989
03-02-20,17.59000015,71.41999817,16.69666672,48.77999878,30.09090805,12.31000042,18.87000084,29.35000038,31.56999969,19.04999924,71.41999817,18.45000076,7.159999847,11.64999962,7.5,20.55999947,13.02000046,32.45000076,18.04000092,0.209999993,12.35999966,37.67614746,12.85000038,32.90000153,28.12000084,27.29999924,24.89999962,34.70000076,57.77999878,14.13249969,20.57999992,0.970000029,30.01000023,28.18000031,7,9.593999863,23.26000023,39.5,25.36000061,9.699999809,50.90999985,2.485794067,14.48999977,15.80000019
04-02-20,17.64999962,73.44999695,16.65333366,48.25,30.09090805,12.03999996,18.74749947,29.22999954,32.18000031,19.18000031,73.44999695,18.10000038,6.960000038,12.30000019,7.554999828,20.35000038,13.25,32.84999847,18.25,0.209999993,12.27000046,38.15668869,12.88000011,33.15999985,27.47999954,27.79999924,25.20000076,35.20000076,56.90000153,14.41499996,21.14999962,0.980000019,30.75,28.62999916,6.929999828,9.760000229,23.72999954,38.88999939,25.12999916,9.789999962,52.27000046,2.519499063,14.94999981,15.68000031
05-02-20,17.25,73.5,16.45000076,50.40000153,30.67272758,12.10000038,19.60499954,29.59000015,32.06999969,19.10000038,73.5,18.35000038,7.039999962,12.18000031,7.545000076,20.57500076,13.30000019,33,18.40999985,0.209999993,11.67599964,39.2748642,12.94999981,33.36000061,27.21999931,27.45000076,25.70000076,35.15000153,57.20000076,14.32499981,21.60000038,0.980000019,30.47999954,28.38999939,6.699999809,9.600000381,23.70000076,38.40000153,25.40999985,10.27000046,52.99000168,2.494220018,15.14000034,15.94999981
06-02-20,16.87000084,71.5,16.22999954,49.54999924,30.31818008,11.89999962,19.50250053,29.29999924,31.85000038,18.34000015,71.5,17.79999924,7.369999886,11.85000038,7.456999779,20.23999977,13.22000027,33,18.64999962,0.209999993,11.73999977,39.41348267,12.81999969,33.27999878,26.79000092,26.69000053,24.96999931,34.95000076,55.22000122,13.95750046,21.10000038,0.970000029,31.29999924,29.18000031,6.599999905,9.578000069,23.55999947,38.90000153,25.09000015,10.03999996,53.27999878,2.477366924,14.85000038,15.96000004
07-02-20,16.92000008,67.95999908,16.10000038,49.59999847,30.66363525,11.17000008,19.25749969,28.84000015,31.54000092,18.04000092,67.95999908,17.28000069,7.360000134,11.28999996,7.367000103,19.72500038,12.72000027,32.72999954,18.38999939,0.209999993,11.52600002,36.53024673,12.78999996,33.70999908,25.67000008,26.20000076,24.03000069,34.25999832,55.56999969,13.55749989,20.03000069,0.970000029,31.45999908,28.93000031,6.400000095,9.661999702,23.20000076,37.63999939,24.34000015,9.619999886,52.09999847,2.494220018,14.31999969,15.57999992
10-02-20,16.72999954,65.76999664,16.20999908,49.11000061,30.99090958,10.68000031,18.375,28.75,30.84000015,17.87000084,65.76999664,17.26000023,7.239999771,11.09000015,7.222000122,19.72500038,12.15999985,30.79000092,18.51000023,0.209999993,11.15200043,30.50501823,13.05000019,34.27999878,25.51000023,25.98999977,23.14999962,33.08000183,54.95999908,13.09500027,19.79999924,0.939999998,31.57999992,29.12999916,6.699999809,8.729999542,22.70000076,37,23.94000053,9.289999962,50.18999863,2.342545033,13.78999996,15.30000019
11-02-20,16.79999924,70.59999847,16.29999924,51.31999969,31.26363564,11.39000034,19.05999947,30.10000038,30.89999962,18.23999977,70.59999847,17.95999908,7.130000114,11.14999962,7.489999771,20.92499924,12.72000027,32.15999985,18.94000053,0.209999993,11.60200024,32.02056885,13.27999973,35.06999969,25.95999908,27.11000061,23.70999908,33.93999863,56.49000168,13.56750011,20.15999985,0.939999998,32.00999832,29.47999954,6.769999981,9.097999573,23.75,38.49000168,25.10000038,9.920000076,52.04999924,2.393102884,14.61999989,15.5
12-02-20,16.64999962,70.93000031,16.62666512,51.61999893,30.84545326,11.65999985,19.72249985,30.75,31.25,18.55999947,70.93000031,18.15999985,7.320000172,11.60000038,7.730000019,21.04999924,12.97999954,32.81999969,19.12999916,0.209999993,11.74600029,31.14265823,13.36999989,34.93000031,25.80999947,27.29000092,23.89999962,34.75999832,56.65000153,13.98499966,20.45000076,1,32.54999924,30.12999916,6.880000114,9.029999733,24.44000053,40,25.07999992,9.859999657,53.06999969,2.367824078,14.98999977,16.04999924
13-02-20,16.27000046,73.33000183,16.52666664,50.81999969,30.25454521,11.84000015,20.40749931,31.09000015,31.32999992,18.39999962,73.33000183,18,7.199999809,11.80000019,7.789999962,20.81749916,12.98999977,32.77000046,19.17000008,0.209999993,11.73999977,30.31095505,13.17000008,34.38999939,26.29000092,27.59000015,23.87999916,36.09999847,57.31000137,14.26249981,20.52000046,1,31.93000031,29.71999931,6.900000095,8.970000267,23.79999924,41.29999924,24.52000046,10.35000038,52.13999939,2.334117889,15.01000023,15.93000031
14-02-20,16.40999985,70.59999847,16.73333359,49.84999847,29.5727272,11.78999996,19.34250069,30.46999931,30.89999962,18.07999992,70.59999847,17.89999962,7.289999962,11.71000004,7.604000092,20.67499924,12.65999985,32.5,18.55999947,0.209999993,11.69799995,32.02056885,13,33.81000137,25.78000069,27.12000084,23.64999962,34.86000061,56.45000076,14.08250046,19.95999908,1.019999981,31.62000084,29.42000008,6.949999809,9.100000381,23.02000046,39.81000137,24.14999962,9.899999619,51,2.291985989,14.72999954,15.89000034
17-02-20,16.60000038,71.65000153,17.22999954,49.09999847,29.32727242,12.25,19.29500008,30.5,31,17.76000023,71.65000153,17.94000053,7.239999771,11.71000004,7.760000229,20.26499939,13.09000015,32.81999969,18.87000084,0.200000003,11.97399998,33.82258987,13,33.5,25.80999947,27.43000031,23.61000061,34.63000107,57.20000076,14.71249962,20,1.029999971,31.70000076,29.36000061,6.71999979,9,22.71999931,40,24.62999916,9.729999542,53.40999985,2.317265034,15.10000038,15.97999954
18-02-20,16.18000031,71.75738525,17.04333305,49.56999969,29.15454483,12.5,18.64500046,30.27000046,30.85000038,17.67000008,71.75738525,18.12000084,7.400000095,11.39999962,7.705999851,19.88500023,13.31999969,32.49000168,18.77000046,0.200000003,11.79599953,33.54535675,13.18999958,33.63999939,25.70000076,27.23882103,23.89999962,35.40000153,56.84999847,14.55500031,20.19000053,1,31.94000053,29.75,6.889999866,9.390000343,23.19000053,40.09999847,24.10000038,9.770000458,52.79999924,2.207721949,14.97000027,15.71000004
19-02-20,16.12999916,72.95334625,17.70999908,49.68999863,29.5727272,12.55000019,18.33749962,29.92000008,31.15999985,17.95000076,72.95334625,18.76000023,7.449999809,11.14999962,7.790999889,20.27499962,13.52999973,33.59999847,19.04000092,0.200000003,11.90799999,33.88727951,13.34000015,34.11999893,26.79999924,27.1590004,24.20000076,34.75999832,56.50999832,14.46500015,20.38999939,1.039999962,32.56999969,30.54999924,6.789999962,9.409999847,24.06999969,40.16999817,23.86000061,9.720000267,52.81000137,2.190869093,15.89999962,15.72999954
20-02-20,16.17000008,70.75079346,17.43666649,49.18000031,29.14545441,12.40999985,18.42499924,29.54000092,30.68000031,17.65999985,70.75079346,18.40999985,7.199999809,11.05000019,7.593999863,19.96750069,13.22000027,33.75,19.68000031,0.200000003,11.55799961,31.78029633,13.25,34,25.79000092,26.77985191,23.70999908,34.29999924,55.52999878,14.13500023,20.45999908,1.059999943,31.75,29.92000008,6.800000191,9.595999718,24.12999916,40.18999863,22.11000061,9.460000038,52.20000076,2.131884098,15.94999981,15.47000027
21-02-20,16.25,72.51482391,17.35000038,49.22000122,28.91818047,12.76000023,18.00499916,28.98999977,30.36000061,17.87000084,72.51482391,18.14999962,7.050000191,11.05000019,7.686999798,19.89999962,13.13000011,33.84999847,19.54000092,0.200000003,11.19999981,30.05220222,12.81000042,32.68000031,25.97999954,28.8352356,23.77000046,34.29999924,56,14.11250019,20.51000023,1.120000005,30.85000038,29.13999939,6.769999981,9.592000008,23.88999939,41.41999817,21.54999924,9.170000076,50.13000107,2.190869093,16.63999939,14.72999954
27-02-20,14.5,62.49869156,15.34666634,45.79000092,27.24545479,11.64000034,16.74749947,26.20999908,27.53000069,16.32999992,62.49869156,15.84000015,6.489999771,9.93999958,7.177999973,18.04500008,11.31999969,29.5,17.18000031,0.189999998,10.64999962,31.54002762,11.86999989,31.06999969,22.59000015,25.97166634,21.38999939,30.98999977,51.04999924,12.5625,18.17000008,0.980000019,26.82999992,25.29999924,6.25,7.960000038,21.36000061,38.13000107,19.14999962,8.18999958,44.47000122,1.997061014,14.07999992,14
28-02-20,14.53999996,61.94057846,16,46.86000061,27.75454521,11.61999989,16.45249939,26.10000038,27.04000092,16.34000015,61.94057846,16.32999992,6.849999905,10.09000015,7.171000004,18.29249954,11.18000031,29.82999992,16.95999908,0.189999998,11.03999996,30.72680664,12.01000023,32,22.70000076,26.54039001,21.15999985,31.37999916,53.29999924,12.63000011,19.48999977,1,27.14999962,25.34000015,6.769999981,7.880000114,21.12000084,38.13999939,19.07999992,8.170000076,44.31000137,1.929649949,13.81000042,14.10000038
02-03-20,14.72000027,63.13653564,16.66666603,47.15000153,28.12727165,12.07999992,16.55249977,26.51000023,28.20000076,16.75,63.13653564,16.63999939,7.079999924,10.25,7.321000099,18.88750076,12.35000038,30.62999916,17.14999962,0.189999998,10.9119997,28.04687309,12.31000042,31.87999916,23.42000008,26.59027863,21.37999916,32.93999863,53,13.13749981,19.31999969,1.00999999,28.10000038,26.53000069,6.889999866,8.460000038,21.70999908,39.65000153,19.71999931,8.470000267,46.36000061,2.081326008,14.34000015,15
03-03-20,14.73999977,66.28588867,16.53666687,45.77000046,27.38181877,11.97000027,16.08250046,26.26000023,26.14999962,16.54000092,66.28588867,16.44000053,7.199999809,10.48999977,7.297999859,18.99250031,12.17000008,30.56999969,16.90999985,0.200000003,11.08399963,25.87520409,12.13000011,31.29999924,22.68000031,27.02929115,20.64999962,30.72999954,53.33000183,13.21249962,18.67000008,1.00999999,27.5,26.04999924,6.809999943,8.355999947,21.03000069,39.93999863,19.97999954,8.289999962,46.34999847,2.106605053,14.36999989,14.78999996
04-03-20,15.31000042,68.3489151,16.59666634,45.81999969,27.68181801,12.19999981,16.48999977,26.5,26.65999985,16.97999954,68.3489151,16.54999924,7.369999886,10.43000031,7.664999962,19.26499939,12.31999969,32.18000031,17.23999977,0.200000003,10.70600033,17.60438156,12.19999981,31.60000038,23.70000076,27.63792419,21.60000038,30.45999908,54.54999924,13.11250019,19.04000092,1.00999999,28.21999931,26.88999939,6.699999809,8.265999794,21.29000092,43.54000092,19.95000076,8.869999886,48.56999969,2.072899103,14.97999954,14.21000004
05-03-20,15.22999954,62.13990402,15.7033329,43.11000061,26.77272606,11.30000019,15.34749985,25.11000061,25.60000038,15.84000015,62.13990402,15.35000038,6.880000114,9.979999542,7.315999985,17.99749947,11.94999981,29.42000008,16.54999924,0.200000003,10.26000023,14.75810814,11.82999992,30.52000046,22.20000076,25.88186836,20.25,28.53000069,51.79999924,11.94750023,17.27000046,0.949999988,26.80999947,25.29000092,5.849999905,7.909999847,20.89999962,42.61999893,18.10000038,8.399999619,46.84999847,1.929649949,13.96000004,12.64999962
06-03-20,15.31999969,56.07042313,15.49333286,42.29999924,26.00909042,10.39999962,14.125,24.62999916,23.11000061,15.01000023,56.07042313,14.40999985,6.559999943,9,6.894999981,17.34000015,11.10999966,27.75,15.92000008,0.200000003,10.00199986,15.12775421,11.56000042,29.87000084,21.01000023,23.79655266,19.14999962,27.95000076,50.77999878,11.33250046,17.29999924,0.889999986,24.05999947,22.82999992,5.199999809,7.087999821,19.29999924,40.02999878,17.20000076,7.869999886,44.61000061,1.73584199,11.56000042,12.89999962
09-03-20,14.67000008,49.08404541,13.63333321,37.63000107,24.13636208,8.539999962,11.99750042,22.20000076,20,13.85000038,49.08404541,12.69999981,6.019999981,7.539999962,6.257999897,15.75,8.300000191,23.12000084,14.96000004,0.200000003,9.024000168,12.71581459,10.82999992,27.79999924,18,21.86090088,16.54999924,26,46,10.09000015,15.35000038,0.800000012,16.92000008,16.04999924,4.349999905,4.498000145,17.35000038,37.95000076,15.40999985,6.599999905,37.83000183,1.390359044,9.579999924,12.57999992
10-03-20,14.42000008,54.73493958,15.33333302,39.61000061,24.71818161,8.850000381,12.53499985,24.37999916,20.84000015,14.28999996,54.73493958,14.89999962,6.340000153,8.149999619,6.669000149,16.81749916,9.369999886,25.17000008,15.17000008,0.189999998,9.777999878,12.66036797,11.06000042,28.48999977,20.76000023,23.49722481,18.31999969,28,50.25,11.74750042,16.57999992,0.889999986,18.36000061,17.55999947,5.03000021,5.105999947,18.54999924,38.86000061,17.87999916,7.119999886,44.81000137,1.567314029,11.61999989,12.18999958
11-03-20,13.75,51.61548615,14.1833334,36.18999863,22.71818161,8.56000042,11.10249996,22.69000053,18.5,12.47999954,51.61548615,14.10999966,5.949999809,7.550000191,6.181000233,14.875,8.020000458,24.29999924,14.22000027,0.200000003,8.998000145,11.73625374,10.39999962,26.17000008,18.97999954,21.60148239,17.20000076,25.93000031,47.09000015,10.77000046,15.77999973,0.930000007,16.37000084,15.85000038,5.019999981,4.662000179,17.12000084,35.45999908,16.67000008,6.5,40.74000168,1.466197014,11,11.93000031
12-03-20,11.57999992,42.85510635,12.29666615,31.25,19.67272758,6.96999979,8.119999886,19.21999931,15.25,11.30000019,42.85510635,11.86999989,4.690000057,5.980000019,5.22300005,12.13249969,6.579999924,18.30999947,10.46000004,0.189999998,7.791999817,8.455647469,9.270000458,23.60000038,16.75,17.7002449,13,21.20000076,43.20999908,8.5,12.60000038,0.769999981,12.92000008,12.60000038,4,3.138000011,14.28999996,29.73999977,13.13000011,5.599999905,35.34999847,1.238682985,8.5,9.720000267
13-03-20,12.69999981,54.59541321,13.62666607,36.49000168,22.99090958,7.960000038,10.38500023,20.64999962,16.48999977,11.93000031,54.59541321,14.5,5.670000076,6.670000076,6.113999844,13.86250019,7.949999809,21.04999924,11.68000031,0.189999998,8.722000122,9.24114418,10.19999981,26.20999908,20.87000084,21.42188644,14.5,23.89999962,46.77999878,10.5,13.97000027,0.800000012,15.85999966,15.39999962,4.400000095,3.733999968,17.45000076,31.57999992,16.20000076,6.519999981,42.90000153,1.289242029,9.710000038,11.25
16-03-20,11.02999973,49.33320236,11.43000031,30.39999962,19.70908928,7,8.824999809,17.79000092,13.25,9.960000038,49.33320236,11.89999962,5,5.289999962,5.53399992,12.31000042,7.199999809,17.05999947,10,0.189999998,7.400000095,8.086001396,9.100000381,23.79999924,17.88999939,17.45080566,11.68999958,20.73999977,36.90000153,8.517499924,12.72999954,0.709999979,13.13000011,13.09000015,4.079999924,3.099999905,14.56000042,28.37000084,12.73999977,5.880000114,39.04000092,1.103860974,7.559999943,9.75
17-03-20,11.68999958,53.5190506,11.84666634,31.87000084,21.29090881,7.110000134,8.75,18.25,14.25,10.51000023,53.5190506,12.05000019,5.460000038,5.909999847,5.729000092,13.01249981,7.75,16.85000038,10.47999954,0.189999998,7.515999794,8.178413391,9.539999962,25.20000076,18.62999916,18.35876656,11.10000038,22.45000076,38.54000092,8.892499924,12.85999966,0.689999998,13.07999992,13,3.5,2.937999964,16.60000038,28,14,5.840000153,41.50999832,1.044875979,7.039999962,10
18-03-20,11.18999958,50.8281517,10.9333334,26.61000061,18.80908966,6.599999905,8,15.60000038,13.01000023,8,50.8281517,10.68000031,5.090000153,4.75,5,11.5,6.710000038,13.36999989,9.029999733,0.170000002,6.343999863,6.653624058,9.069999695,23.45000076,16.85000038,16.13376236,8.279999733,17.70000076,32,7.202499866,10.27999973,0.550000012,11.05000019,11.28999996,2.289999962,2.069999933,15.31999969,24.62000084,12.06999969,4.599999905,38.65000153,0.783657014,4.820000172,7.769999981
19-03-20,11.69999981,48.50600052,10.83666611,25.56999969,18.86363602,7.800000191,8.262499809,14.96000004,14.89999962,8.800000191,48.50600052,10.52000046,4.650000095,4.860000134,5.201000214,11.77499962,6.360000134,14.69999981,9.649999619,0.170000002,7.21999979,7.014028072,8.760000229,22.85000038,20,16.30338287,9.25,17.80999947,36.79999924,7.637499809,10.71000004,0.460000008,12.44999981,12.21000004,2.619999886,2.365999937,18,27.32999992,12.19999981,4.5,36.40000153,0.81736201,5.110000134,8.399999619
20-03-20,12.05000019,49.04418182,10.81333256,24.60000038,17.49090958,7.730000019,7.577499866,14.68000031,14.14999962,8.270000458,49.04418182,10.35999966,4.429999828,4.909999847,4.921000004,12.625,6.159999847,14.17000008,8.399999619,0.170000002,7.800000191,6.746035099,8.31000042,22.04999924,19.18000031,17.57053566,10.19999981,19.5,34.40999985,7.662499905,11.56000042,0.5,12.22000027,12,2.549999952,2.480000019,18.40999985,27.38999939,12.32999992,4.320000172,35.18999863,0.716244996,4.96999979,7.599999905
23-03-20,11.51000023,45.18722153,10.14999962,22.12999916,16.06363678,8.199999809,6.527500153,13.73999977,14.02999973,7.900000095,45.18722153,9.920000076,4.139999866,4.53000021,4.354000092,12.24250031,5.800000191,12.96000004,7.739999771,0.170000002,7.639999866,6.468801022,7.53000021,20.52000046,19.34000015,17.45080566,8.840000153,18.89999962,30,7.552499771,10.35999966,0.439999998,11.61999989,11.5,2.25,2.375999928,17.60000038,28.79999924,10.68999958,3.799999952,34.09999847,0.631981015,4.409999847,7.760000229
24-03-20,11.28999996,54.615345,12.10333347,25.92000008,18.48181725,8.399999619,8.149999619,14.89999962,15.03999996,8.93999958,54.615345,11.88000011,4.050000191,4.480000019,4.397999763,13.22500038,5.800000191,15.30000019,9.050000191,0.170000002,8.460000038,7.559256077,8.069999695,22.5,21.21999931,19.24677086,9.359999657,19,32.99000168,9.170000076,12.02999973,0.460000008,13.47000027,13.25,2.480000019,2.614000082,19.01000023,28.89999962,11.97000027,4.019999981,37.63999939,0.674112976,5.010000229,8.25
25-03-20,11.64999962,59.79782486,12.93000031,29.03000069,19.86363602,8.18999958,8.552499771,16.55999947,15.90999985,9.960000038,59.79782486,13.19999981,5,5,4.849999905,14.25,6.550000191,16.56999969,10.56999969,0.180000007,9.079999924,8.317029953,8.609999657,23.60000038,22.04999924,19.98511314,11.94999981,20.79999924,36.79999924,10,13.10000038,0.519999981,14.55000019,14.31999969,3.130000114,3.457999945,19.54999924,29.35000038,12.31000042,4.880000114,40.84999847,0.76680398,5.710000038,8.399999619
26-03-20,12.80000019,55.92093277,12.88000011,30.48999977,20.28181839,7.699999809,9.307499886,17.79999924,15.97000027,11.48999977,55.92093277,13.81999969,5,5.849999905,5.349999905,15.36499977,7.099999905,18.22999954,10.13000011,0.180000007,10.07800007,9.176456451,8.979999542,24.25,21.87000084,20.80327415,13.11999989,21.20999908,38.68999863,10.27999973,14.23999977,0.5,14.60000038,14.39000034,3.619999886,3.786000013,21.03000069,28.04999924,14.31000042,5.139999866,42,0.935332,5.699999809,8.899999619
27-03-20,12.48999977,51.10720444,12.30333328,28.23999977,18.9636364,7.800000191,9.100000381,16.15999985,14.86999989,10.89999962,51.10720444,12.72999954,4.610000134,5.320000172,5,13.90999985,6.769999981,16.06999969,8.970000267,0.180000007,9.100000381,9.610790253,8.5,22.96999931,20.88999939,18.95742035,12.48999977,20,36,9.75,13.60000038,0.5,13.02999973,13.30000019,3.599999905,3.619999886,19.14999962,32.86999893,13.10000038,4.889999866,40.09999847,0.96903801,5.699999809,9.109999657
30-03-20,12.55000019,50.8181839,12.33333302,28.98999977,19.55454445,7.849999905,9.020000458,15.75,14.51000023,10.80000019,50.8181839,12.28999996,4.760000229,5.059999943,5.210000038,13.89500046,7.059999943,15.69999981,9.319999695,0.189999998,9.005999565,9.924988747,8.819999695,24.11000061,21.56999969,18.99733162,11.63000011,19.47999954,35.68999863,10.39999962,13.03999996,0.519999981,13.43999958,13.38000011,3.5,3.400000095,19.79999924,33.99000168,12.60000038,4.78000021,41.77000046,1.01117003,5.449999809,9.800000191
31-03-20,11.92000008,47.83825684,11.96666622,27.88999939,18.88181877,7.949999809,8.409999847,15.51000023,15.09000015,9.979999542,47.83825684,11.72999954,4.440000057,4,5.349999905,13.43999958,6.980000019,14.13000011,9.539999962,0.189999998,8.479999542,8.945427895,8.770000458,23.09000015,20.34000015,17.95966148,10.48999977,16.64999962,33.56000137,9.74750042,12.23999977,0.5,14.14000034,13.98999977,3.480000019,3.339999914,19.64999962,35.79000092,12.52999973,4.920000076,43.22000122,0.92690599,5.28000021,9.020000458
01-04-20,11.68999958,47.91798782,11.55000019,26.70999908,18.05454445,8.25,7.5,14.02000046,15.60999966,9.460000038,47.91798782,11.63000011,4.28000021,3.869999886,5.106999874,12.47500038,6.840000153,12.96000004,9.43999958,0.189999998,8.015999794,8.603505135,8.260000229,21.39999962,21.77000046,17.90977478,9.81000042,17.45000076,32.25,9.369999886,11,0.49000001,14.21000004,14.30000019,3.299999952,3.296000004,19.55999947,37.38000107,11.46000004,4.690000057,43.36999893,0.867920995,4.650000095,9.18999958
02-04-20,11.98999977,49.57239532,12.26666641,27.02000046,18.13636208,8.569999695,7.977499962,14.35000038,16.25,9.529999733,49.57239532,11.43999958,4.230000019,3.660000086,5.150000095,12.42749977,6.96999979,12.44999981,9.25,0.180000007,8.161999702,8.474128723,8.369999886,21.5,20.89999962,18.50843048,9.970000267,17.60000038,32.13999939,8.972499847,11.39999962,0.49000001,15.43000031,15.51000023,3.029999971,3.900000095,20.34000015,39.90000153,11.52999973,4.630000114,42.77999878,0.859493971,4.380000114,9.420000076
03-04-20,11.39000034,44.94802856,11.94999981,25.5,17.4636364,8.75,8.077500343,13.85000038,15.26000023,8.850000381,44.94802856,11.25,3.980000019,3.720000029,4.84800005,12.02499962,6.25,12.77000046,8.479999542,0.170000002,7.550000191,7.938142776,8.109999657,20.65999985,20.39999962,17.40091705,9.5,16.78000069,30.95999908,8.885000229,11.22999954,0.469999999,15.31999969,15.34000015,2.700000048,4.165999889,20.63999939,39.79999924,11.11999989,4.079999924,40.5,0.834214985,4.099999905,8.529999733
06-04-20,11.85999966,53.65858078,12.40333271,27.86000061,19.11818123,9,8.800000191,15.89999962,17.68000031,9.140000343,53.65858078,12.03999996,4.050000191,4.199999809,5.318999767,12.77750015,6.550000191,13.19999981,8.859999657,0.180000007,8.600000381,9.407485008,8.710000038,22.18000031,21.09000015,19.45630074,10.5,18.51000023,34.75,9.550000191,11.97000027,0.479999989,16.14999962,15.77000046,2.799999952,5.144000053,20.76000023,40.02000046,12.43000031,4.070000172,43.13000107,0.910053015,4.360000134,9.300000191
07-04-20,12.40999985,57.30624771,12.83333302,29.17000008,19.83636284,8.960000038,9.422499657,18.28000069,17.53000069,9.119999886,57.30624771,12.13000011,4.110000134,4.480000019,5.452000141,13.125,6.949999809,13.80000019,8.75,0.170000002,9.659999847,9.425967216,8.970000267,23,19.85000038,20.41414833,11.22000027,20.69000053,37,10.02250004,12.36999989,0.50999999,16.55999947,16.39999962,2.819999933,5.5,19.61000061,37.18999863,12.86999989,4.110000134,43.77999878,0.92690599,4.420000076,9.18999958
08-04-20,12.31000042,61.1831398,13.10333347,29.72999954,20.36363602,8.710000038,10.04500008,19.10000038,17.39999962,9.949999809,61.1831398,12.39999962,5.019999981,4.599999905,5.451000214,13.32750034,7.409999847,14.35000038,9.340000153,0.180000007,9.998000145,9.370519638,9.319999695,24.18000031,19.36000061,21.84094429,12.57999992,22.67000008,37.75,10.48999977,12.90999985,0.50999999,17.5,17.31999969,3.390000105,5.59800005,19.37999916,37.95999908,13.72000027,4.389999866,43.50999832,0.935332,5.03000021,9.449999809
09-04-20,12.10000038,57.53547287,13.00333309,29.64999962,20.35454559,8.630000114,10.4375,19.42000008,18.04000092,9.449999809,57.53547287,12.81000042,4.829999924,4.579999924,5.623000145,12.89249992,7.170000076,14.60000038,9.630000114,0.170000002,9.772000313,9.333556175,9.239999771,23.5,19,21.25226784,12.32999992,22.46999931,36.58000183,10.41250038,13.35999966,0.50999999,16.86000061,16.81999969,3.269999981,4.940000057,19.46999931,35.40000153,14.23999977,4.329999924,43.27999878,0.910053015,5.150000095,9.340000153
13-04-20,12.10000038,58.10354996,13.11333275,30.23999977,20.88181877,9.119999886,10.0625,18.89999962,17.81999969,9.520000458,58.10354996,12.5,4.949999809,4.869999886,5.650000095,13.39999962,7.329999924,14.27999973,9.760000229,0.180000007,9.81799984,9.601549149,9.489999771,24,19.76000023,20.6436348,12.35000038,22.62999916,36.04000092,10.47749996,13.28999996,0.50999999,17.29999924,16.93000031,3.349999905,4.691999912,19.86000061,36.36999893,14.52999973,4.510000229,44.56999969,1.078580976,5.429999828,9.289999962
